id,name,slug,tel_prefix,type
1140003001485,جونقان,جونقان,,city
1140003002730,پردنجان,پردنجان,,city
1140003002806,چلیچه,چلیچه,,city
1140004001487,لردگان,لردگان,,city
1140004002731,منج,منج,,city
1140004002840,سردشت,سردشت,,city
1140005001476,اردل,اردل,,city
1140005002807,کاج,کاج,,city
1140005002808,دشتک,دشتک,,city
1140005002809,سرخون,سرخون,,city
1140006002841,بازفت,بازفت,,city
1140006002360,چلگرد,چلگرد,,city
1140006002839,صمصامی,صمصامی,,city
1140007002153,شلمزار,شلمزار,,city
1140007002358,گهرو,گهرو,,city
1140007002729,دستنا,دستنا,,city
1140007002154,ناغان,ناغان,,city
1140008001481,سامان,سامان,,city
1140008002918,هوره,هوره,,city
1140009001480,بن,بن,,city
1140009002732,وردنجان,وردنجان,,city
1140009002919,یان چشمه,یان-چشمه,,city
11400010002473,آلونی,آلونی,,city
11400011002472,مال خلیفه,مال-خلیفه,,city
11400012001483,فرخ شهر,فرخ-شهر,,city
1150001002728,شول آباد,شول-آباد,,city
1150001001489,الیگودرز,الیگودرز,,city
1150001001056,تیتکان بزنوید,تیتکان-بزنوید,,city
1150001002877,شاهپوراباد,شاهپوراباد,,city
1150001002876,چمن سلطان,چمن-سلطان,,city
1150002001490,اشترینان,اشترینان,,city
1150002002971,ونایی,ونایی,,city
1150002001492,بروجرد,بروجرد,,city
1150002002688,بروجرد1,بروجرد1,,city
1150002002689,بروجرد2,بروجرد2,,city
1150002002988,بروجرد 3,بروجرد-3,,city
1150003002474,سپیددشت,سپیددشت,,city
1150003002475,بیران شهر,بیران-شهر,,city
1150003002361,زاغه,زاغه,,city
1150003001496,خرم آباد,خرم-آباد,,city
1150003002685,خرم آباد1,خرم-آباد1,,city
1150003002686,خرم آباد2,خرم-آباد2,,city
1150003002687,خرم آباد3,خرم-آباد3,,city
1150004002727,هفت چشمه,هفت-چشمه,,city
1150004001494,نورآباد,نورآباد,,city
1150004002995,برخوردار,برخوردار,,city
1150005002363,چالانچولان,چالانچولان,,city
1150006002615,درب گنبد,درب-گنبد,,city
1150005001491,دورود,دورود,,city
1150006002257,گراب,گراب,,city
1150006001495,کوهدشت,کوهدشت,,city
1150006002364,کوهنانی,کوهنانی,,city
1150007002365,مومن آباد,مومن-آباد,,city
1150007001488,ازنا,ازنا,,city
1150008001497,پلدختر,پلدختر,,city
1150008002996,سراب حمام,سراب-حمام,,city
1150009002367,فیروزآباد,فیروزآباد,,city
1150009001493,الشتر,الشتر,,city
11500010002255,سراب دوره,سراب-دوره,,city
11500010002973,چم پلک,چم-پلک,,city
11500010002362,ویسیان,ویسیان,,city
11500011002972,سوری,سوری,,city
11500011002256,چقابل,چقابل,,city
11500012002366,معمولان,معمولان,,city
1160001001500,ایلام,ایلام,,city
1160001001659,ایلام 1,ایلام-1,,city
1160001001660,ایلام 2,ایلام-2,,city
1160001002974,جعفراباد,جعفراباد,,city
1160002001503,دره شهر,دره-شهر,,city
1160002002849,ماژین,ماژین,,city
1160003002127,پهله,پهله,,city
1160003001505,دهلران,دهلران,,city
1160003001506,موسیان,موسیان,,city
1160003001504,میمه,میمه,,city
1160003001063,دشت عباس,دشت-عباس,,city
1160004001507,سرابله,سرابله,,city
1160004002850,شباب,شباب,,city
1160004002851,بلاوه,بلاوه,,city
1160004002617,آسمان آباد,آسمان-آباد,,city
1160005001509,صالح آباد,صالح-آباد,,city
1160005001510,مهران,مهران,,city
1160006002616,مورموری,مورموری,,city
1160006001501,آبدانان,آبدانان,,city
1160006002056,سراب باغ,سراب-باغ,,city
1160007002476,زرنه,زرنه,,city
11600012001499,چوار,چوار,,city
1160007001498,ایوان,ایوان,,city
1160008001508,ارکواز,ارکواز,,city
1160008002028,دلگشا,دلگشا,,city
1160008002745,مهر,مهر,,city
1160009002155,لومار,لومار,,city
11600010001502,بدره,بدره,,city
11600010002909,چشمه شیرین,چشمه-شیرین,,city
11600011002574,توحید,توحید,,city
1170001001512,یاسوج,یاسوج,,city
1170001002023,مادوان,مادوان,,city
1170001002478,گراب سفلی,گراب-سفلی,,city
1170001002083,چیتاب,چیتاب,,city
1170001001080,سپیدار,سپیدار,,city
1170002002479,قلعه رییسی,قلعه-رییسی,,city
1170002001514,دهدشت,دهدشت,,city
1170002002480,دیشموک,دیشموک,,city
1170002002156,سوق,سوق,,city
1170003001515,دوگنبدان,دوگنبدان,,city
1170004002084,پاتاوه,پاتاوه,,city
1170004001511,سی سخت,سی-سخت,,city
1170005001082,سرآسیاب یوسفی,سرآسیاب-یوسفی,,city
1170005002368,لیکک,لیکک,,city
1170005001081,قلعه ممبی,قلعه-ممبی,,city
1170006001513,چرام,چرام,,city
1170006002828,سرفاریاب,سرفاریاب,,city
1170007002130,باشت,باشت,,city
1170007002917,بوستان,بوستان,,city
1170008002129,لنده,لنده,,city
1170009002477,مارگون,مارگون,,city
1180001001516,خارک,خارک,,city
1180001001517,بوشهر,بوشهر,,city
1180001002692,بوشهر1,بوشهر1,,city
1180001002693,بوشهر2,بوشهر2,,city
1180001002867,عالی شهر,عالی-شهر,,city
1180001002481,چغادک,چغادک,,city
1180002002258,دلوار,دلوار,,city
1180003001520,برازجان,برازجان,,city
1180003002369,دالکی,دالکی,,city
1180002001518,اهرم,اهرم,,city
1180002002816,آباد,آباد,,city
1180003001519,سعد آباد,سعد-آباد,,city
1180003002482,وحدتیه,وحدتیه,,city
1180003002157,شبانکاره,شبانکاره,,city
1180003002618,تنگ ارم,تنگ-ارم,,city
1180003002619,کلمه,کلمه,,city
1180003002817,بوشکان,بوشکان,,city
1180003002308,آب پخش,آب-پخش,,city
1180004002131,کاکی,کاکی,,city
1180004002818,بادوله,بادوله,,city
1180004001521,خورموج,خورموج,,city
1180004002050,شنبه,شنبه,,city
1180005002483,بردخون,بردخون,,city
1180005001522,بندردیر,بندردیر,,city
1180005002737,بردستان,بردستان,,city
1180005002819,دوراهک,دوراهک,,city
1180005002484,آبدان,آبدان,,city
1180006001523,بندرکنگان,بندرکنگان,,city
1180006002620,بنک,بنک,,city
1180006001076,شیرینو,شیرینو,,city
1180006002661,سیراف,سیراف,,city
1180007001525,بندرریگ,بندرریگ,,city
1180007001526,بندرگناوه,بندرگناوه,,city
1180008002370,امام حسن,امام-حسن,,city
1180008001524,بندردیلم,بندردیلم,,city
1180009002087,انارستان,انارستان,,city
1180009002662,ریز,ریز,,city
1180009002259,جم,جم,,city
1180009002933,بهارستان,بهارستان,,city
11800010002621,عسلویه,عسلویه,,city
11800010002622,نخل تقی,نخل-تقی,,city
11800010002932,بیدخون,بیدخون,,city
11800010002878,چاه مبارک,چاه-مبارک,,city
1190001001528,ابهر,ابهر,,city
1190001001530,صایین قلعه,صایین-قلعه,,city
1190001001531,هیدج,هیدج,,city
1190003002260,گرماب,گرماب,,city
1190003002376,زرین رود,زرین-رود,,city
1190003001533,قیدار,قیدار,,city
1190003002039,سهرورد,سهرورد,,city
1190003002832,کرسف,کرسف,,city
1190003002833,نوربهار,نوربهار,,city
1190003002371,سجاس,سجاس,,city
1190004002764,نیک پی,نیک-پی,,city
1190004001534,زنجان,زنجان,,city
1190004001664,زنجان 1,زنجان-1,,city
1190004001665,زنجان 2,زنجان-2,,city
1190004002384,زنجان 3,زنجان-3,,city
1190004002958,زنجان 4,زنجان-4,,city
1190004002038,ارمغانخانه,ارمغانخانه,,city
1190006002485,حلب,حلب,,city
1190006002327,زرین آباد,زرین-آباد,,city
1190007001529,خرمدره,خرمدره,,city
1190008002486,چورزق,چورزق,,city
1190008002262,آب بر,آب-بر,,city
1190009002261,دندی,دندی,,city
1190009002207,ماه نشان,ماه-نشان,,city
11900010001527,سلطانیه,سلطانیه,,city
1200001002263,امیریه,امیریه,,city
1200001001540,دامغان,دامغان,,city
1200001002264,دیباج,دیباج,,city
1200001002759,کلاته,کلاته,,city
1200002001542,سمنان,سمنان,,city
1200003001545,بسطام,بسطام,,city
1200003001546,مجن,مجن,,city
1200003002160,کلاته خیج,کلاته-خیج,,city
1200003002161,بیارجمند,بیارجمند,,city
1200003001547,شاهرود,شاهرود,,city
1200003002775,رودیان,رودیان,,city
1200004001548,ایوانکی,ایوانکی,,city
1200004001550,گرمسار,گرمسار,,city
1200006002768,کهن آباد,کهن-آباد,,city
1200005001543,شهمیرزاد,شهمیرزاد,,city
1200005001544,مهدی شهر,مهدی-شهر,,city
1200005002022,درجزین,درجزین,,city
1200006001549,آرادان,آرادان,,city
1200007002162,میامی,میامی,,city
1200007002990,رضوان,رضوان,,city
1200008001541,سرخه,سرخه,,city
1210001002984,خرانق,خرانق,,city
1210001001551,اردکان,اردکان,,city
1210001002265,احمد آباد,احمد-آباد,,city
1210001002623,عقدا,عقدا,,city
1210002001554,بافق,بافق,,city
1210003001555,تفت,تفت,,city
1210003001556,نیر,نیر,,city
1210003002976,بخ,بخ,,city
1210004001558,مهریز,مهریز,,city
1210005001016,یزد 4,یزد-4,,city
1210005001017,یزد_منطقه تاریخی,یزد_منطقه-تاریخی,,city
1210005001562,یزد,یزد,,city
1210005001657,یزد 1,یزد-1,,city
1210005001658,یزد 2,یزد-2,,city
1210005002126,شاهدیه,شاهدیه,,city
1210005002163,حمیدیا,حمیدیا,,city
1210005002525,یزد 3,یزد-3,,city
1210006001552,میبد,میبد,,city
1210006002322,ندوشن,ندوشن,,city
1210006002024,بفروییه,بفروییه,,city
1210008002377,خضرآباد,خضرآباد,,city
1210007002372,مهردشت,مهردشت,,city
1210007001293,ابرکوه,ابرکوه,,city
1210008001560,اشکذر,اشکذر,,city
1210008002985,مجومرد,مجومرد,,city
1210009001559,هرات,هرات,,city
12100011001553,بهاباد,بهاباد,,city
12100012001557,مروست,مروست,,city
12100013001561,زارچ,زارچ,,city
1220001001563,ابوموسی,ابوموسی,,city
1220002002307,فین,فین,,city
1220002001567,بندر عباس,بندر-عباس,,city
1220002001697,بندر عباس  1,بندر-عباس-1,,city
1220002001698,بندر عباس  2,بندر-عباس-2,,city
1220002002091,بندر عباس  3,بندر-عباس-3,,city
1220002002812,تازیان پایین,تازیان-پایین,,city
1220002002088,تخت,تخت,,city
1220002002063,قلعه قاضی,قلعه-قاضی,,city
1220002001572,هرمز,هرمز,,city
1220003002266,چارک,چارک,,city
1220003002193,کیش,کیش,,city
1220003001570,کنگ,کنگ,,city
1220003001571,بندر لنگه,بندر-لنگه,,city
1220003002813,لمزان,لمزان,,city
1220004002487,سوزا,سوزا,,city
1220004001033,رمکان,رمکان,,city
1220004001034,لافت,لافت,,city
1220004001573,قشم,قشم,,city
1220004002627,درگهان,درگهان,,city
1220004002940,طبل,طبل,,city
1220005002064,سندرک,سندرک,,city
1220005001575,میناب,میناب,,city
1220005002814,تیرور,تیرور,,city
1220005002003,هشتبندی,هشتبندی,,city
1220005001035,زهوکی,زهوکی,,city
1220005001036,کرگان,کرگان,,city
1220005002910,بند زرک,بند-زرک,,city
1220006001565,بندر جاسک,بندر-جاسک,,city
1220006002872,لیردف,لیردف,,city
1220007002663,زیارتعلی,زیارتعلی,,city
1220007001574,دهبارز,دهبارز,,city
1220007002911,بالا شهر,بالا-شهر,,city
1220007002006,بیکاء,بیکاء,,city
1220008002626,فارغان,فارغان,,city
1220008001566,حاجی آباد,حاجی-آباد,,city
1220008002092,سرگز,سرگز,,city
1220009002625,جناح,جناح,,city
1220009002959,هنگوییه,هنگوییه,,city
1220009001568,بستک,بستک,,city
1220009002960,کوهیچ,کوهیچ,,city
12200010002005,رویدر,رویدر,,city
12200010001564,خمیر,خمیر,,city
12200010002939,پل,پل,,city
12200011002004,کوشکنار,کوشکنار,,city
12200011001569,پارسیان,پارسیان,,city
12200011002751,دشتی,دشتی,,city
12200012002815,کوهستک,کوهستک,,city
12200012002267,سیریک,سیریک,,city
12200012002724,گروک,گروک,,city
12200013002061,سردشت,سردشت,,city
12200013002062,گوهران,گوهران,,city
1230001001576,تهران,تهران,,city
1230001001601,تهران 1,تهران-1,,city
1230001001602,تهران 2,تهران-2,,city
1230001001603,تهران 3,تهران-3,,city
1230001001604,تهران 4,تهران-4,,city
1230001001605,تهران 5,تهران-5,,city
1230001001606,تهران 6,تهران-6,,city
1230001001607,تهران 7,تهران-7,,city
1230001001608,تهران 8,تهران-8,,city
1230001001609,تهران 9,تهران-9,,city
1230001001610,تهران 10,تهران-10,,city
1230001001611,تهران 11,تهران-11,,city
1230001001612,تهران 12,تهران-12,,city
1230001001613,تهران 13,تهران-13,,city
1230001001614,تهران 14,تهران-14,,city
1230001001615,تهران 15,تهران-15,,city
1230001001616,تهران 16,تهران-16,,city
1230001001617,تهران 17,تهران-17,,city
1230001001618,تهران 18,تهران-18,,city
1230001001619,تهران 19,تهران-19,,city
