کد استان,نام استان,کد شهرستان,نام شهرستان,کد بخش,نام بخش,کد دهستان/ شهر,نام دهستان/ شهر,CODEREC,نام,FARICODE,DIAG
00,مرکزی,02,آشتیان,01,مرکزی,0001,سیاوشان,6,نوده,,
00,مرکزی,02,آشتیان,01,مرکزی,0001,سیاوشان,6,نجف آباد,,
00,مرکزی,02,آشتیان,01,مرکزی,0001,سیاوشان,6,حسین آباد نعمی,,
00,مرکزی,02,آشتیان,01,مرکزی,0002,گرکان,6,خورچه,,
00,مرکزی,02,آشتیان,01,مرکزی,0002,گرکان,6,سعدآباد,,
00,مرکزی,02,آشتیان,01,مرکزی,0002,گرکان,6,شوره بالا,,
00,مرکزی,02,آشتیان,01,مرکزی,0002,گرکان,6,شوره پایین,,
00,مرکزی,02,آشتیان,01,مرکزی,0003,مزرعه نو,6,هزار آباد,,
00,مرکزی,02,آشتیان,01,مرکزی,0003,مزرعه نو,6,ورسان,,
00,مرکزی,03,تفرش,02,مرکزی,0001,بازرجان,6,ازناییه بی بی مهری/ ازناییه بالا,,
00,مرکزی,03,تفرش,02,مرکزی,0001,بازرجان,6,بازرجان,,
00,مرکزی,03,تفرش,02,مرکزی,0001,بازرجان,6,بن نسا,,
00,مرکزی,03,تفرش,02,مرکزی,0001,بازرجان,6,جوی دراز,,
00,مرکزی,03,تفرش,02,مرکزی,0001,بازرجان,6,دادغان,,
00,مرکزی,03,تفرش,02,مرکزی,0001,بازرجان,6,زاغر,,
00,مرکزی,03,تفرش,02,مرکزی,0001,بازرجان,6,تراران پایین,,
00,مرکزی,03,تفرش,02,مرکزی,0001,بازرجان,6,تراران بالا,,
00,مرکزی,03,تفرش,02,مرکزی,0001,بازرجان,6,عبداله آباد پایین,,
00,مرکزی,03,تفرش,02,مرکزی,0001,بازرجان,6,کبوران,,
00,مرکزی,03,تفرش,02,مرکزی,0001,بازرجان,6,کهک,,
00,مرکزی,03,تفرش,02,مرکزی,0001,بازرجان,6,گیان پایین,,
00,مرکزی,03,تفرش,02,مرکزی,0001,بازرجان,6,لالایین,,
00,مرکزی,03,تفرش,02,مرکزی,0001,بازرجان,6,مشهد بارزجان,,
00,مرکزی,03,تفرش,02,مرکزی,0001,بازرجان,6,نقوسان,,
00,مرکزی,03,تفرش,02,مرکزی,0001,بازرجان,6,نورآباد پایین,,
00,مرکزی,03,تفرش,02,مرکزی,0001,بازرجان,6,عبداله آباد بالا,,
00,مرکزی,03,تفرش,02,مرکزی,0001,بازرجان,6,قلعه قدس,,
00,مرکزی,04,خمین,01,مرکزی,0007,گله زن,6,دماب,,
00,مرکزی,04,خمین,02,کمره,0001,چهار چشمه,6,اشمسیان,,
00,مرکزی,04,خمین,02,کمره,0001,چهار چشمه,6,امامزاده عبدالله,,
00,مرکزی,04,خمین,02,کمره,0001,چهار چشمه,6,برجک,,
00,مرکزی,04,خمین,02,کمره,0001,چهار چشمه,6,برفیان,,
00,مرکزی,04,خمین,02,کمره,0001,چهار چشمه,6,پلولی,,
00,مرکزی,04,خمین,02,کمره,0001,چهار چشمه,6,چقا سیف الدین,,
00,مرکزی,04,خمین,02,کمره,0001,چهار چشمه,6,خلیل آباد,,
00,مرکزی,04,خمین,02,کمره,0001,چهار چشمه,6,دره,,
00,مرکزی,04,خمین,02,کمره,0001,چهار چشمه,6,دره گرم,,
00,مرکزی,04,خمین,02,کمره,0001,چهار چشمه,6,جوادیه,,
00,مرکزی,04,خمین,02,کمره,0001,چهار چشمه,6,دمنی,,
00,مرکزی,04,خمین,02,کمره,0001,چهار چشمه,6,ده ملا,,
00,مرکزی,04,خمین,02,کمره,0001,چهار چشمه,6,سوکقزقان,,
00,مرکزی,04,خمین,02,کمره,0001,چهار چشمه,6,فرقس,,
00,مرکزی,04,خمین,02,کمره,0001,چهار چشمه,6,قشلاق بیات,,
00,مرکزی,04,خمین,02,کمره,0001,چهار چشمه,6,مهدی آباد,,
00,مرکزی,04,خمین,02,کمره,0001,چهار چشمه,6,قشلاق  سادات,,
00,مرکزی,04,خمین,02,کمره,0001,چهار چشمه,6,قلعه بابو,,
00,مرکزی,04,خمین,02,کمره,0001,چهار چشمه,6,قلعه حاجی شفیع,,
00,مرکزی,04,خمین,02,کمره,0001,چهار چشمه,6,چهار چشمه,,
00,مرکزی,04,خمین,02,کمره,0001,چهار چشمه,6,کاظم آباد,,
00,مرکزی,04,خمین,02,کمره,0001,چهار چشمه,6,کمانکش,,
00,مرکزی,04,خمین,02,کمره,0001,چهار چشمه,6,لوزدر,,
00,مرکزی,04,خمین,02,کمره,0001,چهار چشمه,6,مزرعه قاسم,,
00,مرکزی,04,خمین,02,کمره,0001,چهار چشمه,6,مزرعه نو,,
00,مرکزی,04,خمین,02,کمره,0001,چهار چشمه,6,مکان,,
00,مرکزی,04,خمین,02,کمره,0001,چهار چشمه,6,آقداش,,
00,مرکزی,04,خمین,02,کمره,0001,چهار چشمه,6,مهراباد,,
00,مرکزی,04,خمین,02,کمره,0002,خرم دشت,6,اندرپا,,
00,مرکزی,04,خمین,02,کمره,0002,خرم دشت,6,امین آباد,,
00,مرکزی,04,خمین,02,کمره,0002,خرم دشت,6,چهار طاق,,
00,مرکزی,04,خمین,02,کمره,0002,خرم دشت,6,حسین آباد,,
00,مرکزی,04,خمین,02,کمره,0002,خرم دشت,6,محمدیه,,
00,مرکزی,04,خمین,02,کمره,0002,خرم دشت,6,طیب آباد,,
00,مرکزی,04,خمین,02,کمره,0002,خرم دشت,6,علی آباد,,
00,مرکزی,04,خمین,02,کمره,0002,خرم دشت,6,کجارستان,,
00,مرکزی,04,خمین,02,کمره,0002,خرم دشت,6,لکان,,
00,مرکزی,04,خمین,02,کمره,0002,خرم دشت,6,دره شور,,
00,مرکزی,04,خمین,02,کمره,0002,خرم دشت,6,مزارع,,
00,مرکزی,04,خمین,02,کمره,0002,خرم دشت,6,ورچه,,
00,مرکزی,03,تفرش,02,مرکزی,0001,بازرجان,6,معین آباد,,
00,مرکزی,03,تفرش,02,مرکزی,0001,بازرجان,6,داد مرز,,
00,مرکزی,03,تفرش,02,مرکزی,0001,بازرجان,6,کوهین,,
00,مرکزی,03,تفرش,02,مرکزی,0001,بازرجان,6,الویجان,,
00,مرکزی,03,تفرش,02,مرکزی,0001,بازرجان,6,طاد,,
00,مرکزی,03,تفرش,02,مرکزی,0001,بازرجان,6,دینجرد,,
00,مرکزی,03,تفرش,02,مرکزی,0001,بازرجان,6,کوکان,,
00,مرکزی,03,تفرش,02,مرکزی,0001,بازرجان,6,دربر,,
00,مرکزی,03,تفرش,02,مرکزی,0001,بازرجان,6,زرجین,,
00,مرکزی,03,تفرش,02,مرکزی,0001,بازرجان,6,عزالدین,,
00,مرکزی,03,تفرش,02,مرکزی,0001,بازرجان,6,قزلجه,,
00,مرکزی,03,تفرش,02,مرکزی,0001,بازرجان,6,کریان,,
00,مرکزی,03,تفرش,02,مرکزی,0001,بازرجان,6,وایمند,,
00,مرکزی,03,تفرش,02,مرکزی,0001,بازرجان,6,قلعه عمران,,
00,مرکزی,03,تفرش,02,مرکزی,0001,بازرجان,6,آسیاب جلال,,
00,مرکزی,03,تفرش,02,مرکزی,0001,بازرجان,6,قلعه منصوریه,,
00,مرکزی,03,تفرش,02,مرکزی,0001,بازرجان,6,قطب صنعتی تفرش,,
00,مرکزی,03,تفرش,02,مرکزی,0002,رودبار,6,قوشه خانی,,
00,مرکزی,03,تفرش,02,مرکزی,0002,رودبار,6,وسمق,,
00,مرکزی,03,تفرش,02,مرکزی,0002,رودبار,6,هفتیان,,
00,مرکزی,03,تفرش,02,مرکزی,0002,رودبار,6,احمدآباد,,
00,مرکزی,03,تفرش,02,مرکزی,0002,رودبار,6,احمدیه,,
00,مرکزی,03,تفرش,02,مرکزی,0002,رودبار,6,بکلیک,,
00,مرکزی,03,تفرش,02,مرکزی,0002,رودبار,6,ثمردشت,,
00,مرکزی,03,تفرش,02,مرکزی,0002,رودبار,6,جفتان,,
00,مرکزی,03,تفرش,02,مرکزی,0002,رودبار,6,جورقین,,
00,مرکزی,03,تفرش,02,مرکزی,0002,رودبار,6,حشه,,
00,مرکزی,03,تفرش,02,مرکزی,0002,رودبار,6,دیزک,,
00,مرکزی,03,تفرش,02,مرکزی,0002,رودبار,6,شولک,,
00,مرکزی,03,تفرش,02,مرکزی,0002,رودبار,6,شیرین بلاغ,,
00,مرکزی,03,تفرش,02,مرکزی,0002,رودبار,6,طیرز آباد,,
00,مرکزی,03,تفرش,02,مرکزی,0002,رودبار,6,عباس آباد,,
00,مرکزی,03,تفرش,02,مرکزی,0002,رودبار,6,فرک,,
00,مرکزی,03,تفرش,02,مرکزی,0002,رودبار,6,فسنگان,,
00,مرکزی,03,تفرش,02,مرکزی,0002,رودبار,6,فلوجرد,,
00,مرکزی,03,تفرش,02,مرکزی,0002,رودبار,6,قره جاقیه,,
00,مرکزی,03,تفرش,02,مرکزی,0002,رودبار,6,قزلقاش,,
00,مرکزی,03,تفرش,02,مرکزی,0002,رودبار,6,کوره,,
00,مرکزی,03,تفرش,02,مرکزی,0002,رودبار,6,کهلو سفلی,,
00,مرکزی,03,تفرش,02,مرکزی,0002,رودبار,6,کهلو علیا,,
00,مرکزی,03,تفرش,02,مرکزی,0002,رودبار,6,گزاوند,,
00,مرکزی,03,تفرش,02,مرکزی,0002,رودبار,6,گوجه گل,,
00,مرکزی,03,تفرش,02,مرکزی,0002,رودبار,6,کوک سیگرد,,
00,مرکزی,03,تفرش,02,مرکزی,0002,رودبار,6,محمد آباد,,
00,مرکزی,03,تفرش,02,مرکزی,0002,رودبار,6,نو بهار,,
00,مرکزی,03,تفرش,02,مرکزی,0002,رودبار,6,هفتان سفلی,,
00,مرکزی,03,تفرش,02,مرکزی,0002,رودبار,6,هفتان علیا,,
00,مرکزی,03,تفرش,02,مرکزی,0003,خرازان,6,ابره در,,
00,مرکزی,03,تفرش,02,مرکزی,0003,خرازان,6,قلعه آلا,,
00,مرکزی,03,تفرش,02,مرکزی,0003,خرازان,6,خرازان,,
00,مرکزی,03,تفرش,02,مرکزی,0003,خرازان,6,خرازان کهنه,,
00,مرکزی,03,تفرش,02,مرکزی,0003,خرازان,6,دیزج,,
00,مرکزی,03,تفرش,02,مرکزی,0003,خرازان,6,سرآبادان,,
00,مرکزی,03,تفرش,02,مرکزی,0003,خرازان,6,داران علیا,,
00,مرکزی,03,تفرش,02,مرکزی,0003,خرازان,6,جلایر,,
00,مرکزی,03,تفرش,02,مرکزی,0003,خرازان,6,خانک,,
00,مرکزی,03,تفرش,02,مرکزی,0003,خرازان,6,فریسمانه,,
00,مرکزی,03,تفرش,02,مرکزی,0003,خرازان,6,گزیین,,
00,مرکزی,03,تفرش,02,مرکزی,0003,خرازان,6,کندج,,
00,مرکزی,03,تفرش,02,مرکزی,0004,کوه پناه,6,دارستان,,
00,مرکزی,03,تفرش,02,مرکزی,0004,کوه پناه,6,سربند,,
00,مرکزی,03,تفرش,02,مرکزی,0004,کوه پناه,6,سفیدآب,,
00,مرکزی,03,تفرش,02,مرکزی,0004,کوه پناه,6,کنگران,,
00,مرکزی,03,تفرش,02,مرکزی,0004,کوه پناه,6,کشه,,
00,مرکزی,03,تفرش,02,مرکزی,0004,کوه پناه,6,چال,,
00,مرکزی,03,تفرش,02,مرکزی,0004,کوه پناه,6,سفید شبان,,
00,مرکزی,03,تفرش,02,مرکزی,0004,کوه پناه,6,قاسم آباد,,
00,مرکزی,03,تفرش,02,مرکزی,0004,کوه پناه,6,شهراب,,
00,مرکزی,04,خمین,01,مرکزی,0001,آشناخور,6,آشناخور,,
00,مرکزی,04,خمین,01,مرکزی,0001,آشناخور,6,حسین آباد,,
00,مرکزی,04,خمین,01,مرکزی,0001,آشناخور,6,نور آباد,,
00,مرکزی,04,خمین,01,مرکزی,0001,آشناخور,6,رضا آباد,,
00,مرکزی,04,خمین,01,مرکزی,0001,آشناخور,6,قلعه آشناخور,,
00,مرکزی,04,خمین,01,مرکزی,0001,آشناخور,6,نصرآباد,,
00,مرکزی,04,خمین,01,مرکزی,0001,آشناخور,6,بهمن آباد,,
00,مرکزی,04,خمین,01,مرکزی,0001,آشناخور,6,خورزن,,
00,مرکزی,04,خمین,01,مرکزی,0001,آشناخور,6,عکس آباد,,
00,مرکزی,04,خمین,01,مرکزی,0001,آشناخور,6,علی آباد,,
00,مرکزی,04,خمین,01,مرکزی,0001,آشناخور,6,فرج آباد,,
00,مرکزی,04,خمین,01,مرکزی,0001,آشناخور,6,قره کهریز,,
00,مرکزی,04,خمین,01,مرکزی,0003,حمزه لو,6,آشیانه سفلی,,
00,مرکزی,04,خمین,01,مرکزی,0003,حمزه لو,6,آشیانه علیا,,
00,مرکزی,04,خمین,01,مرکزی,0003,حمزه لو,6,جوباده,,
00,مرکزی,04,خمین,01,مرکزی,0003,حمزه لو,6,سیان سفلی,,
00,مرکزی,04,خمین,01,مرکزی,0003,حمزه لو,6,سیان علیا,,
00,مرکزی,04,خمین,01,مرکزی,0003,حمزه لو,6,امامزاده ورچه,,
00,مرکزی,04,خمین,01,مرکزی,0003,حمزه لو,6,امیرآباد,,
00,مرکزی,04,خمین,01,مرکزی,0003,حمزه لو,6,بلاورجان,,
00,مرکزی,04,خمین,01,مرکزی,0003,حمزه لو,6,جهان قلعه,,
00,مرکزی,04,خمین,01,مرکزی,0003,حمزه لو,6,چنار,,
00,مرکزی,04,خمین,01,مرکزی,0003,حمزه لو,6,چوگان,,
00,مرکزی,04,خمین,01,مرکزی,0003,حمزه لو,6,خشتیجان,,
00,مرکزی,04,خمین,01,مرکزی,0003,حمزه لو,6,خیزاب,,
00,مرکزی,04,خمین,01,مرکزی,0003,حمزه لو,6,رباط آغاج,,
00,مرکزی,04,خمین,01,مرکزی,0003,حمزه لو,6,سرطاق,,
00,مرکزی,04,خمین,01,مرکزی,0003,حمزه لو,6,سرکوبه,,
00,مرکزی,04,خمین,01,مرکزی,0003,حمزه لو,6,فرشیدیه,,
00,مرکزی,04,خمین,01,مرکزی,0003,حمزه لو,6,منصور خواجه,,
00,مرکزی,04,خمین,01,مرکزی,0003,حمزه لو,6,نازی,,
00,مرکزی,04,خمین,01,مرکزی,0003,حمزه لو,6,عاشقه,,
00,مرکزی,04,خمین,01,مرکزی,0003,حمزه لو,6,فرفهان,,
00,مرکزی,04,خمین,01,مرکزی,0003,حمزه لو,6,شهرک صنعتی خمین,,
00,مرکزی,04,خمین,01,مرکزی,0003,حمزه لو,6,سده حمزه لو,,
00,مرکزی,04,خمین,01,مرکزی,0005,رستاق,6,برگله,,
00,مرکزی,04,خمین,01,مرکزی,0005,رستاق,6,بابا قلعه,,
00,مرکزی,04,خمین,01,مرکزی,0005,رستاق,6,سکانه,,
00,مرکزی,04,خمین,01,مرکزی,0005,رستاق,6,بید رستم,,
00,مرکزی,04,خمین,01,مرکزی,0005,رستاق,6,بیلاق,,
00,مرکزی,04,خمین,01,مرکزی,0005,رستاق,6,پشتکوه,,
00,مرکزی,04,خمین,01,مرکزی,0005,رستاق,6,حسن فلک,,
00,مرکزی,04,خمین,01,مرکزی,0005,رستاق,6,حسین آباد بوجه,,
00,مرکزی,04,خمین,01,مرکزی,0005,رستاق,6,حشمتیه,,
00,مرکزی,04,خمین,01,مرکزی,0005,رستاق,6,دربند لران,,
00,مرکزی,04,خمین,01,مرکزی,0005,رستاق,6,ریحان سفلی,,
00,مرکزی,04,خمین,01,مرکزی,0005,رستاق,6,ریحان علیا,,
00,مرکزی,04,خمین,01,مرکزی,0005,رستاق,6,امیریه,,
00,مرکزی,04,خمین,01,مرکزی,0005,رستاق,6,شمس آباد,,
00,مرکزی,04,خمین,01,مرکزی,0005,رستاق,6,عباس آباد,,
00,مرکزی,04,خمین,01,مرکزی,0005,رستاق,6,فرنام,,
00,مرکزی,04,خمین,01,مرکزی,0005,رستاق,6,قلعه فرهادیه,,
00,مرکزی,04,خمین,01,مرکزی,0005,رستاق,6,زینل آباد,,
00,مرکزی,04,خمین,01,مرکزی,0005,رستاق,6,قیاپا,,
00,مرکزی,04,خمین,01,مرکزی,0005,رستاق,6,قلعه گلزرد,,
00,مرکزی,04,خمین,01,مرکزی,0006,صالحان,6,ورآباد,,
00,مرکزی,04,خمین,01,مرکزی,0007,گله زن,6,استخر میان صحرا,,
00,مرکزی,04,خمین,01,مرکزی,0007,گله زن,6,اسدآباد,,
00,مرکزی,04,خمین,01,مرکزی,0007,گله زن,6,چشمه سفید,,
00,مرکزی,04,خمین,01,مرکزی,0007,گله زن,6,رشید آباد,,
00,مرکزی,04,خمین,01,مرکزی,0007,گله زن,6,امین آباد,,
00,مرکزی,04,خمین,01,مرکزی,0007,گله زن,6,باغ میرقیدو,,
00,مرکزی,04,خمین,01,مرکزی,0007,گله زن,6,بهدشت,,
00,مرکزی,04,خمین,01,مرکزی,0007,گله زن,6,جلماجرد جدید,,
00,مرکزی,04,خمین,01,مرکزی,0007,گله زن,6,جلماجرد عتیق,,
00,مرکزی,04,خمین,01,مرکزی,0007,گله زن,6,علی آباد,,
00,مرکزی,04,خمین,01,مرکزی,0007,گله زن,6,رباط ارجمند/ رباط کفسان,,
00,مرکزی,04,خمین,01,مرکزی,0007,گله زن,6,رضا آباد,,
00,مرکزی,04,خمین,01,مرکزی,0007,گله زن,6,رضا آباد قیدو,,
00,مرکزی,04,خمین,01,مرکزی,0007,گله زن,6,سیاوش آباد,,
00,مرکزی,04,خمین,01,مرکزی,0007,گله زن,6,شهر میزان,,
00,مرکزی,04,خمین,01,مرکزی,0007,گله زن,6,فتح آباد,,
00,مرکزی,04,خمین,01,مرکزی,0007,گله زن,6,فشارود,,
00,مرکزی,04,خمین,01,مرکزی,0007,گله زن,6,قاسم آباد قیدو,,
00,مرکزی,04,خمین,01,مرکزی,0007,گله زن,6,قلعه قنات,,
00,مرکزی,04,خمین,01,مرکزی,0007,گله زن,6,قلعه محمد بیگ,,
00,مرکزی,04,خمین,01,مرکزی,0007,گله زن,6,قوچستان,,
00,مرکزی,04,خمین,01,مرکزی,0007,گله زن,6,قیدو,,
00,مرکزی,04,خمین,01,مرکزی,0007,گله زن,6,کفسان,,
00,مرکزی,04,خمین,01,مرکزی,0007,گله زن,6,گدار دوم,,
00,مرکزی,04,خمین,01,مرکزی,0007,گله زن,6,گدار سوم,,
00,مرکزی,04,خمین,01,مرکزی,0007,گله زن,6,مزاین,,
00,مرکزی,04,خمین,01,مرکزی,0007,گله زن,6,مهستان,,
00,مرکزی,04,خمین,01,مرکزی,0007,گله زن,6,میان رودان,,
00,مرکزی,04,خمین,01,مرکزی,0007,گله زن,6,نفیس,,
00,مرکزی,04,خمین,01,مرکزی,0007,گله زن,6,یمن,,
00,مرکزی,04,خمین,02,کمره,0002,خرم دشت,6,استهلک,,
00,مرکزی,04,خمین,02,کمره,0002,خرم دشت,6,تهیق,,
00,مرکزی,04,خمین,02,کمره,0002,خرم دشت,6,حاجی آباد,,
00,مرکزی,04,خمین,02,کمره,0002,خرم دشت,6,دانیان,,
00,مرکزی,04,خمین,02,کمره,0002,خرم دشت,6,داودآباد,,
00,مرکزی,04,خمین,02,کمره,0002,خرم دشت,6,ده سفید,,
00,مرکزی,04,خمین,02,کمره,0002,خرم دشت,6,سیف آباد,,
00,مرکزی,04,خمین,02,کمره,0002,خرم دشت,6,فیضی حسن,,
00,مرکزی,04,خمین,02,کمره,0002,خرم دشت,6,کندها,,
00,مرکزی,05,دلیجان,01,مرکزی,0001,دودهک,6,ابوالسحق,,
00,مرکزی,05,دلیجان,01,مرکزی,0001,دودهک,6,ضیاءآباد,,
00,مرکزی,05,دلیجان,01,مرکزی,0001,دودهک,6,قوچک,,
